plant_number,plant_name,compound_name,molecular_weight,logP,h_bond_donors,h_bond_acceptors,tpsa,rotatable_bonds,rule_of_5_violations,drug_like_lipinski,smiles,inchikey,doi
99,Eucalyptus camaldulensis,"(1S,2R,4aS,6aS,6aR,6bR,7S,8aS,10R,11R,12aS,13R,14bS)-7,10,11-trihydroxy-13-methoxy-1,2,6a,6b,9,9,12a-heptamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a-carboxylic acid",518.74,4.66,4,5,107.22,2,1,True,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=C[C@H]([C@@H]4[C@]3([C@H](C[C@H]5[C@@]4(C[C@H]([C@@H](C5(C)C)O)O)C)O)C)OC)[C@@H]2[C@H]1C)C)C(=O)O,HEWISADZOXYZPA-OKXJJECOSA-N,10.1016/S0031-9422(00)00058-3
99,Eucalyptus camaldulensis,"(1S,2S,4R)-β-elemene",204.36,4.75,0,0,0.0,3,0,True,CC(=C)[C@@H]1CC[C@@]([C@@H](C1)C(=C)C)(C)C=C,OPFTUNCRGUEPRZ-QLFBSQMISA-N,10.1080/10412905.1991.9697921
99,Eucalyptus camaldulensis,"(1S,4R,5S,6S,10R,11R,14S,16R,19R,20S)-4,5,11,15,15,19,20-heptamethyl-24-oxahexacyclo[12.8.2.01,6.07,20.010,19.011,16]tetracos-7-en-23-one",438.7,7.57,0,2,26.3,0,1,True,C[C@@H]1CC[C@@]23CC[C@@]4(C(=CC[C@H]5[C@]4(CC[C@@H]6[C@@]5(CC[C@@H](C6(C)C)OC2=O)C)C)[C@@H]3[C@H]1C)C,VYZWWQXICOFCOH-GPOJBZKASA-N,10.1055/S-2006-957602
99,Eucalyptus camaldulensis,"(1S,4S,5R,8R,10S,13S,14R,17S,18R,19S,20R)-10-hydroxy-4,5,9,9,13,19,20-heptamethyl-24-oxahexacyclo[15.5.2.0¹,¹⁸.0⁴,¹⁷.0⁵,¹⁴.0⁸,¹³]tetracos-15-en-23-one",454.7,6.54,1,3,46.53,0,1,True,C[C@@H]1CC[C@]23CC[C@]4([C@@]5(CC[C@@H]6[C@@]([C@H]5C=C[C@@]4([C@@H]2[C@H]1C)OC3=O)(CC[C@@H](C6(C)C)O)C)C)C,UVBLDLGZDSGCSN-RUOWOPRNSA-N,10.1016/J.PHYTOL.2011.05.002
99,Eucalyptus camaldulensis,"(1S,4S,5R,8R,10S,13S,14R,17S,18R,19S,20R)-4,5,9,9,13,19,20-heptamethyl-23-oxo-24-oxahexacyclo[15.5.2.0¹,¹⁸.0⁴,¹⁷.0⁵,¹⁴.0⁸,¹³]tetracos-15-en-10-yl acetate",496.73,7.11,0,4,52.6,1,1,True,C[C@@H]1CC[C@]23CC[C@]4([C@@]5(CC[C@@H]6[C@@]([C@H]5C=C[C@@]4([C@@H]2[C@H]1C)OC3=O)(CC[C@@H](C6(C)C)OC(=O)C)C)C)C,NCXOPROPMCEOMN-NOAGMNDJSA-N,10.1016/J.PHYTOL.2011.05.002
99,Eucalyptus camaldulensis,"(1aS,4aS,7S,7aR,7bS)-1,1,7-trimethyl-4-methylidene-1a,2,3,4a,5,6,7a,7b-octahydrocyclopropa[h]azulen-7-ol",220.36,3.39,1,1,20.23,0,0,True,C[C@@]1(CC[C@H]2[C@@H]1[C@@H]3[C@@H](C3(C)C)CCC2=C)O,FRMCCTDTYSRUBE-JYKNGBAOSA-N,10.1007/S002170050405
99,Eucalyptus camaldulensis,"(1r,3s,5r)-6,6-Dimethyl-2-methylidenebicyclo[3.1.1]heptan-3-ol",152.24,1.97,1,1,20.23,0,0,True,CC1([C@@H]2C[C@H]1C(=C)[C@H](C2)O)C,LCYXQUJDODZYIJ-VGMNWLOBSA-N,10.1080/10412905.2000.9712194
99,Eucalyptus camaldulensis,"(2R,5R)-2-(2-hydroxypropan-2-yl)-5-methylcyclohexan-1-ol",172.27,1.55,2,2,40.46,1,0,True,C[C@@H]1CC[C@H](C(C1)O)C(C)(C)O,LMXFTMYMHGYJEI-ZAZKALAHSA-N,10.1021/JF00035A065
99,Eucalyptus camaldulensis,(3R)-3alpha-Hydroxy-4beta-isopropylcyclohexene-1-carbaldehyde,168.24,1.54,1,2,37.3,2,0,True,CC(C)[C@H]1CCC(=C[C@@H]1O)C=O,ZPACRXLIAKZISA-ZJUUUORDSA-N,10.1021/JF00035A065
99,Eucalyptus camaldulensis,"(4,5,9,9,13,19,20-Heptamethyl-23-oxo-24-oxahexacyclo[15.5.2.01,18.04,17.05,14.08,13]tetracos-15-en-10-yl) formate",482.71,6.72,0,4,52.6,2,1,True,CC1CCC23CCC4(C5(CCC6C(C(CCC6(C5C=CC4(C2C1C)OC3=O)C)OC=O)(C)C)C)C,NHMPNUDNVZLPNC-UHFFFAOYSA-N,10.1016/S0031-9422(00)00058-3
99,Eucalyptus camaldulensis,(E)-sinapaldehyde,208.21,1.62,1,4,55.76,4,0,True,COC1=CC(=CC(=C1O)OC)/C=C/C=O,CDICDSOGTRCHMG-ONEGZZNKSA-N,10.1515/HFSG.1995.49.5.411
99,Eucalyptus camaldulensis,(E/Z)-ferulic acid,194.19,1.5,2,3,66.76,3,0,True,COC1=C(C=CC(=C1)C=CC(=O)O)O,KSEBMYQBYZTDHS-UHFFFAOYSA-N,10.1071/BT9690133
99,Eucalyptus camaldulensis,(EZ)-sinapic acid,224.21,1.51,2,4,75.99,4,0,True,COC1=CC(=CC(=C1O)OC)C=CC(=O)O,PCMORTLOPMLEFB-UHFFFAOYSA-N,10.1071/BT9690133
99,Eucalyptus camaldulensis,(±)-limonene,136.24,3.31,0,0,0.0,1,0,True,CC1=CCC(CC1)C(=C)C,XMGQYMWWDOXHJM-UHFFFAOYSA-N,10.1080/10412905.1994.9698428
99,Eucalyptus camaldulensis,(±)-β-citronellol,156.27,2.75,1,1,20.23,5,0,True,CC(CCC=C(C)C)CCO,QMVPMAAFGQKVCJ-UHFFFAOYSA-N,10.1080/10412905.1991.9697921
99,Eucalyptus camaldulensis,"1,2,6-Trigalloyl glucose",636.47,-0.28,11,18,310.66,7,3,False,C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O)O,LLENXGNWVNSBQG-VFTFQOQOSA-N,10.1016/0031-9422(93)85448-Z
99,Eucalyptus camaldulensis,1-Desgalloyleugeniin,786.56,0.68,13,22,377.42,4,3,False,C1[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5C6=C(C(=C(C=C6C(=O)O1)O)O)O)O)O)O,YKDNTEQLKGYZHT-JSAIFSMWSA-N,10.1016/0031-9422(93)85448-Z
99,Eucalyptus camaldulensis,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",464.38,-0.54,8,12,210.51,4,2,False,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@@H]([C@H]([C@@H](O4)CO)O)O)O)O)O,OVSQVDMCBVZWGM-LVWULRLVSA-N,10.1016/0031-9422(93)85448-Z
99,Eucalyptus camaldulensis,"3',4',5,7-Tetrahydroxy-3-(2-O-galloyl-alpha-L-arabinopyranosyloxy)flavone",586.46,1.08,9,15,257.04,5,3,False,C1[C@@H]([C@@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O,XLHGECRFSYAHQI-LEYCRWIUSA-N,10.1016/0031-9422(93)85448-Z
99,Eucalyptus camaldulensis,"3,4-Dihydroxy-5-[3,4,5-trihydroxy-6-[[4-(2-hydroxypropan-2-yl)cyclohexene-1-carbonyl]oxymethyl]oxan-2-yl]oxybenzoic acid",498.48,0.02,7,11,203.44,7,2,False,CC(C)(C1CCC(=CC1)C(=O)OCC2C(C(C(C(O2)OC3=CC(=CC(=C3O)O)C(=O)O)O)O)O)O,QIYRQEHCCPTEPY-UHFFFAOYSA-N,10.1021/NP0001981
99,Eucalyptus camaldulensis,"4'-[[6-O-(3,4,5-Trihydroxybenzoyl)-beta-D-glucopyranosyl]oxy]-3,3',5,7-tetrahydroxyflavone",616.48,0.44,10,16,277.27,6,3,False,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)O,DJKLSYQJVKLXFN-JXOXKRRHSA-N,10.1016/0031-9422(93)85448-Z
99,Eucalyptus camaldulensis,4-isopropyl-2-cyclohexenone,138.21,2.18,0,1,17.07,1,0,True,CC(C)C1CCC(=O)C=C1,AANMVENRNJYEMK-UHFFFAOYSA-N,10.4314/BCSE.V11I1.21012
99,Eucalyptus camaldulensis,4-isopropylbenzyl alcohol,150.22,2.3,1,1,20.23,2,0,True,CC(C)C1=CC=C(C=C1)CO,OIGWAXDAPKFNCQ-UHFFFAOYSA-N,10.1007/S002170050405
99,Eucalyptus camaldulensis,8-Demethyleucalyptin,312.32,3.49,1,5,68.9,3,0,True,CC1=C(C=C2C(=C1O)C(=O)C=C(O2)C3=CC=C(C=C3)OC)OC,QPWOSZAYIILLKU-UHFFFAOYSA-N,10.1111/J.1472-765X.2004.01538.X
99,Eucalyptus camaldulensis,Acetobetulinic acid,498.75,7.66,1,3,63.6,3,1,True,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C)C)C(=O)O,ACWNTJJUZAIOLW-BWXYOZBYSA-N,10.1016/J.PHYTOL.2011.05.002
99,Eucalyptus camaldulensis,Apigenin 7-glucuronide,446.36,0.14,6,10,187.12,4,1,True,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)O,JBFOLLJCGUCDQP-ZFORQUDYSA-N,10.1016/S0031-9422(00)83933-3
99,Eucalyptus camaldulensis,Astragalin,448.38,-0.24,7,11,190.28,4,2,False,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,JPUKWEQWGBDDQB-QSOFNFLRSA-N,10.1016/S0031-9422(00)83933-3
99,Eucalyptus camaldulensis,Camaldulic acid,514.75,6.78,2,4,83.83,2,2,False,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC[C@]2(CC[C@]1(C)OC(=O)C)C(=O)O)C)C)(C)C)O)C,SZJHUSHDSGMAPF-KSXWWTRBSA-N,10.1021/NP960535Z
99,Eucalyptus camaldulensis,Dryobalanolide,486.69,4.48,3,5,86.99,1,0,True,C[C@@H]1CC[C@]23CC[C@]4([C@@]5(CC[C@@H]6[C@@]([C@H]5C=C[C@@]4([C@@H]2[C@H]1C)OC3=O)(C[C@H]([C@@H]([C@@]6(C)CO)O)O)C)C)C,PUONAUMPSYDKKY-CPSTZYSZSA-N,10.1002/HLCA.200890226
99,Eucalyptus camaldulensis,Eucamalduside A,520.53,1.2,5,11,176.12,9,2,False,CC1=CC(=O)C2=C(C=C(C=C2O1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)/C(=C/CC[C@@](C)(C=C)O)/C)O)O)O)O,LINZNJXGWREWCZ-GBGIJOCLSA-N,10.1002/HLCA.201000164
99,Eucalyptus camaldulensis,Juglanin,418.35,0.39,6,10,170.05,4,1,True,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H](O4)CO)O)O)O,POQICXMTUPVZMX-UXYNSRGZSA-N,10.1002/(SICI)1099-1565(199707)8:4<186::AID-PCA355>3.0.CO;2-7
99,Eucalyptus camaldulensis,Ledol,222.37,3.47,1,1,20.23,0,0,True,C[C@@H]1CC[C@H]2[C@@H]1[C@H]3[C@H](C3(C)C)CC[C@@]2(C)O,AYXPYQRXGNDJFU-AOWZIMASSA-N,10.1080/10412905.1991.9697921
99,Eucalyptus camaldulensis,"Lup-20(29)-en-28-oic acid, 3beta-hydroxy-",456.71,7.09,2,2,57.53,2,1,True,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,QGJZLNKBHJESQX-UHFFFAOYSA-N,10.1021/NP9902340
99,Eucalyptus camaldulensis,Methyl acetyl oleanolate,512.78,7.89,0,4,52.6,2,2,False,CC(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@@H]4CC(CC5)(C)C)C(=O)OC)C)C)C,VTZCFEUQVQTSSV-VGUMPYOLSA-N,10.1021/NP020127X
99,Eucalyptus camaldulensis,Methylacetyleucalyptanoate,510.76,7.81,0,4,52.6,2,2,False,CC(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]3(C2=CC=C4[C@]3(CC[C@@]5([C@@H]4CC(CC5)(C)C)C(=O)OC)C)C)C,SMYZGGMZHRPMLA-SVWALVBWSA-N,10.1021/NP020127X
99,Eucalyptus camaldulensis,Myricetin 3-arabinoside,450.35,-0.19,8,12,210.51,3,2,False,C1[C@@H]([C@@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C(=C4)O)O)O)O)O)O,SBEOEJNITMVWLK-KJCLSZHRSA-N,10.1016/0031-9422(93)85448-Z
99,Eucalyptus camaldulensis,Tellimagrandin II,938.67,1.67,15,26,444.18,6,3,False,C1C2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6C7=C(C(=C(C=C7C(=O)O1)O)O)O)O)O)O,JCGHAEBIBSEQAD-UHFFFAOYSA-N,10.1016/J.JEP.2012.09.011
99,Eucalyptus camaldulensis,"[(2R,3S,4S,5R,6S)-6-[[(2S)-2,5-dihydroxy-2-methyl-4-oxo-3H-chromen-7-yl]oxy]-3,4,5-trihydroxyoxan-2-yl]methyl (4R)-4-(2-hydroxypropan-2-yl)cyclohexene-1-carboxylate",538.55,0.29,6,12,192.44,6,3,False,C[C@]1(CC(=O)C2=C(C=C(C=C2O1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)C4=CC[C@@H](CC4)C(C)(C)O)O)O)O)O)O,BNOXWGIIFHBMQJ-MYJHWVLHSA-N,10.1016/J.PHYTOCHEM.2009.06.004
99,Eucalyptus camaldulensis,"[(2S,3R,4S,5S)-2-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-4,5-dihydroxyoxan-3-yl] 3,4,5-trihydroxybenzoate",570.46,1.38,8,14,236.81,5,3,False,C1[C@@H]([C@@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O,MOSLFGGORYZYFA-LEYCRWIUSA-N,10.1016/0031-9422(93)85448-Z
99,Eucalyptus camaldulensis,aromadendrin,288.25,1.48,4,6,107.22,1,0,True,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O,PADQINQHPQKXNL-LSDHHAIUSA-N,10.1071/BT9690133
99,Eucalyptus camaldulensis,avicularin,434.35,0.1,7,11,190.28,4,2,False,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H](O4)CO)O)O)O)O,BDCDNTVZSILEOY-UXYNSRGZSA-N,10.1002/(SICI)1099-1565(199703)8:2<78::AID-PCA335>3.0.CO;2-O
99,Eucalyptus camaldulensis,beta-amyrin acetate,468.77,8.74,0,2,26.3,1,1,True,CC(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C)C)C)C,UMRPOGLIBDXFNK-ZYGITSNFSA-N,10.1016/J.PHYTOL.2011.05.002
99,Eucalyptus camaldulensis,caffeic acid,180.16,1.2,3,3,77.76,2,0,True,C1=CC(=C(C=C1/C=C/C(=O)O)O)O,QAIPRVGONGVQAS-UHFFFAOYSA-N,10.1071/BT9690133
99,Eucalyptus camaldulensis,citronellic acid,170.25,2.84,1,1,37.3,5,0,True,CC(CCC=C(C)C)CC(=O)O,GJWSUKYXUMVMGX-UHFFFAOYSA-N,10.1080/10412905.1991.9697921
99,Eucalyptus camaldulensis,citronellyl propanoate,286.33,3.29,2,4,66.76,4,0,True,CC1=C(C=C(C(=C1O)C(=O)C=CC2CC=CC=C2)O)OC,PWKMRYVMNGSZOQ-UHFFFAOYSA-N,10.1111/J.1472-765X.2004.01538.X
99,Eucalyptus camaldulensis,cuminaldehyde,148.2,2.62,0,1,17.07,2,0,True,CC(C)C1=CC=C(C=C1)C=O,WTWBUQJHJGUZCY-UHFFFAOYSA-N,10.1080/10412905.1992.9698059
99,Eucalyptus camaldulensis,ellagic acid,302.19,1.31,4,8,141.34,0,0,True,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,AFSDNFLWKVMVRB-UHFFFAOYSA-N,10.1016/0031-9422(93)85553-4
99,Eucalyptus camaldulensis,ethinylestradiol,296.41,3.61,2,2,40.46,0,0,True,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,BFPYWIDHMRZLRN-SLHNCBLASA-N,10.1080/10412905.1991.9697921
99,Eucalyptus camaldulensis,flavonol,238.24,3.17,1,3,50.44,1,0,True,C1=CC=C(C=C1)C2=C(C(=O)C3=CC=CC=C3O2)O,HVQAJTFOCKOKIN-UHFFFAOYSA-N,10.1002/(SICI)1099-1565(199707)8:4<186::AID-PCA355>3.0.CO;2-7
99,Eucalyptus camaldulensis,gentisic acid,154.12,0.8,3,3,77.76,1,0,True,C1=CC(=C(C=C1O)C(=O)O)O,WXTMDXOMEHJXQO-UHFFFAOYSA-N,10.1071/BT9690133
99,Eucalyptus camaldulensis,hexahydroxydiphenic acid,338.22,0.98,8,8,195.98,3,1,True,C1=C(C(=C(C(=C1O)O)O)C2=C(C(=C(C=C2C(=O)O)O)O)O)C(=O)O,MFTSECOLKFLUSD-UHFFFAOYSA-N,10.1016/J.JEP.2012.09.011
99,Eucalyptus camaldulensis,kaempferol,286.24,2.28,4,6,111.13,1,0,True,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,IYRMWMYZSQPJKC-UHFFFAOYSA-N,10.1016/0031-9422(93)85448-Z
99,Eucalyptus camaldulensis,kaempferol 3-O-glucuronide,462.36,-0.15,7,11,207.35,4,2,False,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O,FNTJVYCFNVUBOL-ZUGPOPFOSA-N,10.1016/S0031-9422(00)83933-3
99,Eucalyptus camaldulensis,myricetin,318.24,1.69,6,8,151.59,1,1,True,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,IKMDFBPHZNJCSN-UHFFFAOYSA-N,10.1016/0031-9422(93)85448-Z
99,Eucalyptus camaldulensis,p-cymene,134.22,3.12,0,0,0.0,1,0,True,CC1=CC=C(C=C1)C(C)C,HFPZCAJZSCWRBC-UHFFFAOYSA-N,10.1007/S002170050405
99,Eucalyptus camaldulensis,pentagalloylglucose,940.68,1.69,15,26,444.18,11,3,False,C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O,QJYNZEYHSMRWBK-NIKIMHBISA-N,10.1016/J.JEP.2012.09.011
99,Eucalyptus camaldulensis,quercetin,302.24,1.99,5,7,131.36,1,0,True,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,REFJWTPEDVJJIY-UHFFFAOYSA-N,10.1016/0031-9422(93)85448-Z
99,Eucalyptus camaldulensis,"quercetin 3,7-di-O-alpha-L-rhamnoside",594.52,-1.01,9,15,249.2,5,3,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O[C@H]4[C@@H]([C@@H]([C@H]([C@@H](O4)C)O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O,GXLQUHPXGLZNGE-BJBZVNFPSA-N,10.1002/(SICI)1099-1565(199707)8:4<186::AID-PCA355>3.0.CO;2-7
99,Eucalyptus camaldulensis,querciturone,478.36,-0.45,8,12,227.58,4,2,False,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)O,DUBCCGAQYVUYEU-ZUGPOPFOSA-N,10.1016/S0031-9422(00)83933-3
99,Eucalyptus camaldulensis,rutin,610.52,-1.69,10,16,269.43,6,3,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,IKGXIBQEEMLURG-NVPNHPEKSA-N,10.3109/13880208209083302
107,Corymbia dichromophloia,(-)-Afzelechin,274.27,1.84,4,5,90.15,1,0,True,C1[C@H]([C@@H](OC2=CC(=CC(=C21)O)O)C3=CC=C(C=C3)O)O,RSYUFYQTACJFML-HIFRSBDPSA-N,10.1016/J.JEP.2010.01.028
108,Corymbia terminalis,(-)-Afzelechin,274.27,1.84,4,5,90.15,1,0,True,C1[C@H]([C@@H](OC2=CC(=CC(=C21)O)O)C3=CC=C(C=C3)O)O,RSYUFYQTACJFML-HIFRSBDPSA-N,10.1016/J.JEP.2010.01.028
109,Eucalyptus miniata,"(3R)-serrulat-14-ene-3,7,8,20-tetraol",266.34,3.25,0,4,44.76,6,0,True,CCC(C)C(=O)C1=C(C=C(C(=C1OC)C)OC)OC,LEWNLQXMXMIVCM-UHFFFAOYSA-N,10.1080/10412905.2004.9698659
109,Eucalyptus miniata,"2-Methyl-1-(2,4,6-trimethoxy-3-methylphenyl)propan-1-one",252.31,2.86,0,4,44.76,5,0,True,CC1=C(C(=C(C=C1OC)OC)C(=O)C(C)C)OC,DNPAAYKAEDEYRP-UHFFFAOYSA-N,10.1080/10412905.2004.9698659
114,Tephrosia rosea or Tephrosia purpurea,(-)-Acanthocarpan,328.28,1.86,1,7,75.61,0,0,True,C1[C@@]2([C@H](C3=C(O1)C4=C(C=C3)OCO4)OC5=CC6=C(C=C52)OCO6)O,OOCFJEXFOZXGCV-DLBZAZTESA-N,10.1016/0031-9422(80)85079-5
114,Tephrosia rosea or Tephrosia purpurea,(+)-Tephropurpurin,424.45,3.84,1,7,91.29,5,0,True,CC(=O)O[C@@H]1[C@@H]2[C@@H](OC3=CC(=C(C(=C23)O)C(=O)/C=C/C4=CC=CC=C4)OC)OC1(C)C,BICKLHZENLKHGI-LXEULODHSA-N,10.1021/NP970236P
114,Tephrosia rosea or Tephrosia purpurea,(+)-tephrorin A,426.47,3.54,1,7,91.29,4,0,True,CC(=O)O[C@H]1[C@H]([C@H](OC1(C)C)O)C2=C(C=CC3=C2O[C@@H](CC3=O)C4=CC=CC=C4)OC,GSLOHPSPTJDYHS-NKRSRWBGSA-N,10.1021/OL990407C
114,Tephrosia rosea or Tephrosia purpurea,(+)-tephrorin B,484.55,5.62,1,6,82.06,5,1,True,CC1([C@H]([C@H](CO1)C2=C(C=CC3=C2O[C@@H](CC3=O)C4=CC=CC=C4)O)OC(=O)/C=C/C5=CC=CC=C5)C,QBEVDWJGVNNOGT-NTWNTOQNSA-N,10.1021/OL990407C
114,Tephrosia rosea or Tephrosia purpurea,(+)-tephrosone,352.39,3.26,2,5,75.99,3,0,True,CC1([C@H]([C@H]2[C@@H](O1)OC3=C2C(=C(C=C3)C(=O)/C=C/C4=CC=CC=C4)O)O)C,BIKNREOOENVYGF-ZLMOQVSZSA-N,10.1021/OL990407C
114,Tephrosia rosea or Tephrosia purpurea,(-)-Deguelin;(-)-cis-Deguelin,394.42,4.01,0,6,63.22,2,0,True,CC1(C=CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC)C,ORDAZKGHSNRHTD-UHFFFAOYSA-N,10.1016/S0031-9422(02)00078-X
114,Tephrosia rosea or Tephrosia purpurea,(-)-Semiglabrin,392.41,4.0,0,6,74.97,2,0,True,CC(=O)O[C@H]1[C@H]2[C@H](OC3=C2C4=C(C=C3)C(=O)C=C(O4)C5=CC=CC=C5)OC1(C)C,XTIQPKJOGKMOSY-ILWGZMRPSA-N,10.1016/J.PHYTOL.2011.02.010
114,Tephrosia rosea or Tephrosia purpurea,(-)-maackiain,284.27,2.73,1,5,57.15,0,0,True,C1[C@@H]2[C@H](C3=C(O1)C=C(C=C3)O)OC4=CC5=C(C=C24)OCO5,HUKSJTUUSUGIDC-ZBEGNZNMSA-N,10.1021/NP970236P
114,Tephrosia rosea or Tephrosia purpurea,(-)-medicarpin,270.28,3.01,1,4,47.92,1,0,True,COC1=CC2=C(C=C1)[C@@H]3COC4=C([C@@H]3O2)C=CC(=C4)O,NSRJSISNDPOJOP-BBRMVZONSA-N,10.1021/NP970236P
114,Tephrosia rosea or Tephrosia purpurea,"(12,13,13-Trimethyl-4-oxo-6-phenyl-7,14,16-trioxatetracyclo[8.6.0.03,8.011,15]hexadeca-1(10),2,5,8-tetraen-12-yl) acetate",406.43,4.39,0,6,74.97,2,0,True,CC(=O)OC1(C2C(OC3=C2C=C4C(=C3)C(=O)C=C(O4)C5=CC=CC=C5)OC1(C)C)C,MEZWCMSJPRUAKQ-UHFFFAOYSA-N,10.1016/J.PHYTOL.2011.02.010
114,Tephrosia rosea or Tephrosia purpurea,"(1R,12R)-17-methoxy-5,7,11,19-tetraoxapentacyclo[10.8.0.02,10.04,8.013,18]icosa-2,4(8),9,13(18),14,16-hexaen-16-ol",314.29,2.74,1,6,66.38,1,0,True,COC1=C(C=CC2=C1OC[C@@H]3[C@H]2OC4=CC5=C(C=C34)OCO5)O,UXAJJVDCDOFKCY-BONVTDFDSA-N,10.1021/NP970236P
